NNMD v0.0.0.dev0 

Neural network parameters:
    device type: cpu,
    training epochs: 10000,
    optimizer: Adam
    learning rate: 0.0001,

Atomic NNs parameters:
    input size (number of descriptors): 2,
    hidden layers configuration: [10, 10]
    batch size: 10
        
Symmetric functions parameters:
    cutoff radius rc = [2.0, 2.5],
    eta = 0.01,
    rs = 0.5,
    k = 1,
    lambda = -1,
    xi = 3,

iter: 159: RMSE E = 1.037, RMSE F = 0.270, RMSE total = 1.307 eV
iter: 160: RMSE E = 1.037, RMSE F = 0.265, RMSE total = 1.301 eV
iter: 161: RMSE E = 1.037, RMSE F = 0.259, RMSE total = 1.296 eV
iter: 162: RMSE E = 1.037, RMSE F = 0.254, RMSE total = 1.291 eV
iter: 163: RMSE E = 1.037, RMSE F = 0.249, RMSE total = 1.286 eV
iter: 164: RMSE E = 1.036, RMSE F = 0.244, RMSE total = 1.281 eV
iter: 165: RMSE E = 1.036, RMSE F = 0.240, RMSE total = 1.276 eV
iter: 166: RMSE E = 1.036, RMSE F = 0.236, RMSE total = 1.272 eV
iter: 167: RMSE E = 1.036, RMSE F = 0.232, RMSE total = 1.268 eV
iter: 168: RMSE E = 1.036, RMSE F = 0.228, RMSE total = 1.263 eV
iter: 169: RMSE E = 1.036, RMSE F = 0.224, RMSE total = 1.260 eV
iter: 170: RMSE E = 1.036, RMSE F = 0.220, RMSE total = 1.256 eV
iter: 171: RMSE E = 1.036, RMSE F = 0.217, RMSE total = 1.252 eV
iter: 172: RMSE E = 1.035, RMSE F = 0.214, RMSE total = 1.249 eV
iter: 173: RMSE E = 1.035, RMSE F = 0.211, RMSE total = 1.246 eV
iter: 174: RMSE E = 1.035, RMSE F = 0.208, RMSE total = 1.243 eV
iter: 175: RMSE E = 1.035, RMSE F = 0.205, RMSE total = 1.240 eV
iter: 176: RMSE E = 1.035, RMSE F = 0.202, RMSE total = 1.237 eV
iter: 177: RMSE E = 1.035, RMSE F = 0.200, RMSE total = 1.235 eV
iter: 178: RMSE E = 1.035, RMSE F = 0.197, RMSE total = 1.232 eV
iter: 179: RMSE E = 1.035, RMSE F = 0.195, RMSE total = 1.230 eV
iter: 180: RMSE E = 1.035, RMSE F = 0.193, RMSE total = 1.227 eV
iter: 181: RMSE E = 1.034, RMSE F = 0.191, RMSE total = 1.225 eV
iter: 182: RMSE E = 1.034, RMSE F = 0.189, RMSE total = 1.223 eV
iter: 183: RMSE E = 1.034, RMSE F = 0.187, RMSE total = 1.221 eV
iter: 184: RMSE E = 1.034, RMSE F = 0.185, RMSE total = 1.219 eV
iter: 185: RMSE E = 1.034, RMSE F = 0.183, RMSE total = 1.217 eV
iter: 186: RMSE E = 1.034, RMSE F = 0.182, RMSE total = 1.216 eV
iter: 187: RMSE E = 1.034, RMSE F = 0.180, RMSE total = 1.214 eV
iter: 188: RMSE E = 1.034, RMSE F = 0.179, RMSE total = 1.213 eV
iter: 189: RMSE E = 1.034, RMSE F = 0.177, RMSE total = 1.211 eV
iter: 190: RMSE E = 1.034, RMSE F = 0.176, RMSE total = 1.210 eV
iter: 191: RMSE E = 1.033, RMSE F = 0.175, RMSE total = 1.208 eV
iter: 192: RMSE E = 1.033, RMSE F = 0.174, RMSE total = 1.207 eV
iter: 193: RMSE E = 1.033, RMSE F = 0.173, RMSE total = 1.206 eV
